c,w,wLabel,typeLabel,date
http://www.wikidata.org/entity/Q116835335,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116835442,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116835573,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116835766,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116835905,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116836065,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116818285,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116818301,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116818325,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116818342,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116818362,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116818380,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116818846,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116818860,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116818876,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116818939,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819108,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819115,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819124,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819138,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819150,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819171,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819189,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819220,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819247,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819262,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819272,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819295,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819308,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819327,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819336,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819353,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819362,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819370,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819376,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819390,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819398,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819410,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819420,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819435,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116477978,http://www.wikidata.org/entity/Q107162385,Glorious Purpose,television series episode,2021-06-09T00:00:00Z
http://www.wikidata.org/entity/Q116477759,http://www.wikidata.org/entity/Q108545339,What If... Killmonger Rescued Tony Stark?,television series episode,2021-09-15T00:00:00Z
http://www.wikidata.org/entity/Q116477978,http://www.wikidata.org/entity/Q110722596,Never Meet Your Heroes,television series episode,
http://www.wikidata.org/entity/Q116477330,http://www.wikidata.org/entity/Q111426635,Werewolf by Night,television film,2022-10-07T00:00:00Z
http://www.wikidata.org/entity/Q116477330,http://www.wikidata.org/entity/Q111426635,Werewolf by Night,television special,2022-10-07T00:00:00Z
http://www.wikidata.org/entity/Q116836925,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837039,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837159,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837303,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837761,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837942,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837946,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837950,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837954,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837962,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837974,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837980,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116836183,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116836362,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116836535,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116836677,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116836925,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837039,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837159,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837303,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837761,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837942,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837946,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837950,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837954,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837962,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837974,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116837980,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116836183,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116836362,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116836535,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116836677,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116836925,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837039,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837159,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837303,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837761,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837942,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837946,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837950,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837954,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837962,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837974,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837980,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116836183,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116836362,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116836535,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116836677,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116836925,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837039,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837159,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837303,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837761,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837942,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837946,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837950,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837954,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837962,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837974,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116837980,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116850410,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116850467,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116850578,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116850689,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116850804,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116850940,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116850977,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851083,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851162,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851183,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851266,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851285,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851408,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851433,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851551,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851655,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851701,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851895,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851937,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116852010,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116852092,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116852173,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116852263,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116852442,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116852641,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116852825,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116853033,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116853228,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116853379,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116850410,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,sequel film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116850467,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,sequel film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116850578,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,sequel film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116850689,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,sequel film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116850804,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,sequel film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116850940,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,sequel film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116850977,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,sequel film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851083,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,sequel film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851162,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,sequel film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851183,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,sequel film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116851266,http://www.wikidata.org/entity/Q1201853,Thor: The Dark World,sequel film,2013-10-31T00:00:00Z
http://www.wikidata.org/entity/Q116836183,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116836362,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116836535,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116836677,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116836925,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837039,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837159,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837303,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837761,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837942,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837946,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837950,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837954,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837962,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837974,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837980,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116836183,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116836362,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116836535,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116836677,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116836925,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837039,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837159,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837303,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837761,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837942,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837946,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837950,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837954,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837962,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837974,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116837980,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116836183,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116836362,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116836535,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116836677,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116836925,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837039,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837159,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837303,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837761,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837942,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837946,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837950,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837954,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837962,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837974,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837980,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116836183,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116836362,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116836535,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116836677,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116836925,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837039,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837159,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837303,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837761,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837942,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837946,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837950,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837954,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837962,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837974,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116837980,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116836183,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116836362,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116836535,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-26T00:00:00Z
